s11	s12	s21	s22	s31	s32	labels
-1160.14257370414	-293.917543637391	0.0780910559587786	0.136400988179328	-1514.81610729167	-66.9468325271589	2
-1269.12244319365	15.6301818433981	0.0882402253251272	0.0012055309107245	-1569.82169613442	-9.11433796359907	2
-995.793888959456	39.1567432439454	0.0717190873193463	-0.0171397845546186	-1229.23753733015	-39.8603953603172	2
407.180802531355	-67.3803198226747	-0.0149924890671229	0.0310649930597422	483.719450692698	-32.130356611586	2
-930.341180154302	189.340741578037	0.0693767703233003	-0.0904736868555064	-1223.59351517559	217.050799734433	2
211.591259012329	-79.8774462577304	-0.00324831353611639	0.0395948154618859	270.014313429563	4.43929420127854	2
-821.210899886441	-47.1496699416575	0.0602580007414522	0.0306897240569839	-1015.06507250171	-25.9384200506677	2
25.0899775836084	-74.1860146062867	0.00805670461276568	0.0340519103558768	39.4699684054452	19.885141066407	2
191.292834426522	-42.1264896243101	-0.00162120208343542	0.0218188577752669	227.132564190051	2.38669607478886	2
238.292863180837	-65.3865069177033	-0.00485558927096514	0.0317968963408167	293.777450416152	16.4218729306749	2
-304.687818061543	-17.7250598373939	0.0289347179643838	0.0122420516837297	-357.152988273052	132.954878447747	2
-424.361128280378	-109.220299731534	0.0352836135906379	0.0561091405271101	-512.676893532136	-67.908573847796	2
-634.514335158012	167.205435736389	0.0509572380169146	-0.0874514201080383	-781.610102923958	250.995287877119	2
-63.0426906346309	111.67757566869	0.0156094026623755	-0.052710874073571	-60.5113977484741	120.688863999516	2
196.441209538522	29.6579342460915	-0.00109183096678003	-0.0122078153006914	241.477314423139	40.7324287539933	2
-56.0046828322802	-29.1483485773346	0.0136336265544165	0.0167722559229826	-56.7122657733163	96.6026380910194	2
-235.858119542403	-108.425642959792	0.0237132334018577	0.0549293300237433	-239.216659364297	135.010098589932	2
-447.392779663905	-102.151566442182	0.0367634227435206	0.052791652667147	-492.664839479137	21.8506446080739	2
-1615.09345259281	-270.333351057344	0.106206407235923	0.136884754915729	-1894.64494954059	-221.889996460929	2
191.621045401317	12.2591776674747	-0.000977745531632513	-0.00452563043523604	219.520925614208	10.5647383688162	1
285.051274932582	14.557361895064	-0.00664096509142531	-0.00505389364541696	349.722573291575	-2.60711253012163	1
683.583952326761	-32.5761260158656	-0.03121599574813	0.0126248762630693	810.768581170329	-72.1952124610314	1
-112.560458841241	-9.16055398838375	0.0173562468887448	0.00613742992402029	-137.359988947672	-18.0058379905275	2
-1873.73311600488	-260.196055333021	0.122153527446346	0.138021168694773	-2078.80408727533	-370.048986779989	2
-1273.73065658988	-479.321418737536	0.0831065756139514	0.236413108662513	-1669.5451065075	-28.3463756421308	2
-634.87976852435	-79.9316762501581	0.0483431524578219	0.0338991592285037	-770.521287801151	-85.8916878135671	2
-8.59184125743822	-16.9844205449663	0.0109185044848503	0.0127331628093077	-13.6036099168654	78.9502888510019	2
-677.784525911767	104.824661965016	0.0529547527529994	-0.0527979579740582	-874.193225734716	186.178265392833	2
-373.719881493922	-135.334762752177	0.0319515621380372	0.0704619107672897	-401.595327357576	-46.331331916431	2
-453.678088814327	77.3999546756555	0.0390992653375722	-0.0352985562022635	-594.317447187366	173.571901914385	2
-903.981278950961	-38.9101876613203	0.0652282519833726	0.017646547096961	-1157.25999144848	17.8507471857285	2
103.689311538016	-187.685324305204	0.00211900396430797	0.090953572350952	143.279422480588	33.5864948031404	2
-524.945202511868	-31.2276266015031	0.0422133572324818	0.0164098365914392	-642.732078250434	-64.6323456322677	2
-1062.17158556026	-50.2401488774744	0.074914441751713	0.0320806870789601	-1276.72076637381	-154.666418334818	2
-404.3859342192	-67.0795449236639	0.0345829566412682	0.0390379571747123	-453.324729494332	58.2925707386686	2
-410.049755924833	2.86413189728246	0.0356443777558724	0.00308935103903069	-516.407242177552	39.4782410607829	2
80.6577945765555	23.363527333296	0.00593849617143279	-0.00885340484968212	87.1570747094349	39.8508251557652	2
355.877849735139	61.5355661742488	-0.0104692092966303	-0.0294354343555089	421.794950525438	-22.0018092210414	1
128.973155873938	132.606887013855	0.00399284132358166	-0.0791508183599387	185.240599333649	216.477848240506	2
170.245722780923	-9.05487529849694	9.14828972306506e-05	0.00720326674420631	192.393959296102	-22.6183519140718	2
127.994760777748	-30.6874982264146	0.0023374693272574	0.0172672902068693	143.745089709441	-25.1130695458692	2
462.028007692727	-52.8025873877325	-0.0182158688214559	0.024118618112906	560.017331402055	-46.2227187857743	2
-897.027427079097	-15.1720525110564	0.0651315425735385	0.00676578259958175	-1142.64179988254	7.88828661859806	2
34.3752014603966	-107.672761496411	0.00716198729700054	0.0542370380393126	83.8837060102907	37.8607342773456	2
184.707362626109	-33.0806588523479	-0.00108413013277081	0.0192470118664584	228.242119595804	22.1578841260128	2
-807.564573293927	4.27138033525125	0.0599393147654269	0.00239587305648192	-1045.2869085078	51.4317491882496	2
783.838667793367	-56.8265559914669	-0.037575732942851	0.0248820594109582	938.712291493144	-82.0663877472944	1
166.757183499781	-40.0146842085497	-0.000107020307504764	0.0208828202984057	208.632857574287	13.6689120277607	2
362.699506610377	-21.2153952407932	-0.0117795371517645	0.0101656051803474	425.264474555821	-31.2334228525149	1
205.111744400931	13.9402872509095	-0.00185025209831939	-0.0054998505100378	258.037800107363	17.8986343817865	1
430.034079805523	-5.31968508948595	-0.0157651871423706	-0.000514521822210764	520.170752785543	-41.6388006682277	1
235.893530283647	45.1306052076736	-0.00331162875073684	-0.0197113992530258	270.90563608199	34.2899953941998	1
416.469506836536	-2.57068803030537	-0.0148568137251404	0.00065489742141674	488.25752994214	-38.3355743250992	1
-576.360307850478	95.4517242241529	0.0466414596867574	-0.0503143118417784	-689.643841131138	109.294735169239	2
-157.404078938225	-28.1567475217109	0.0198111578573418	0.0178090059717197	-185.818620342527	118.332635113989	2
448.982719206815	-16.1412001472347	-0.0169975064213417	0.00556620572977776	532.881846017572	-48.3865004055951	1
-1342.13856545615	-231.148270005599	0.0899544828632223	0.116537966996314	-1717.58858518308	-44.7610991831694	2
-90.9989493837416	-52.6642487302202	0.0154474049209339	0.0269939637708109	-100.106038112429	101.470890219584	2
