labels,s11,s12,s21,s22,s31,s32,s41,s42,s51,s52,sn11,sn12,sn21,sn22,sn31,sn32,sn41,sn42,sn51,sn52,ts11,ts12,ts21,ts22,ts31,ts32,ts41,ts42,ts51,ts52
5,0.232196295819671,1.37268522448853,0.454940836033848,7.88557515522978,0.219030593810462,13.9765515055285,-23.7474275366927,5.42214379338183,-20.3113666021463,10.0120267399064,0.529294502674302,-0.159422229002267,-0.406235136722155,-0.589485533059412,-0.350915212909428,0.0841403290461485,0.257398401561261,-1.10886857756037,0.59368330289759,-1.97236755498091,-0.000744020925933031,0.00117022169643049,-0.00433085888770416,-0.00324787905828967,0.0489476819525472,0.00980571871232009,0.0615185352750227,0.0476826598784759,-8.48112546624801,8.0518835287453
2,-0.64058784741619,-0.265686174732886,-1.51516378013333,-0.521948437267835,-9.17979086852608,-1.18923539986484,-17.277345714009,6.52334714803936,-7.19822870440695,7.1367974021828,0.101476047834248,0.0575295576438105,0.236148847704376,0.696683696660713,0.577268409581022,0.796122247975835,0.746971501250908,-0.675553173631827,-0.233888652491658,-0.516258058514442,0.000579910010801855,0.000965444443067999,0.168687627916343,0.317970757039576,0.111593208841076,-0.015037651492682,0.0608003213512592,0.00894612920946393,-0.254752667335716,-2.73945738425401
2,-2.69728258979032,-0.573834431618583,-12.1179754519158,-1.08078578122997,-13.1770688531942,-3.24225551855283,-22.0322754183867,-8.24939688316674,0.598712963777105,-5.40479091744745,0.697667275204688,0.212777769994487,1.44805182693868,1.41434331291268,0.912831677417446,1.07380576288442,0.885138484565029,0.608219723640214,-0.975232324740206,0.98700101890193,-0.000371131318725749,0.000167318079672406,0.267255030253053,-0.630165861215464,0.193894891432035,0.0983438072439149,0.1192921802128,-0.33897621116994,-13.3683461399017,-19.7348301195445
2,-0.334403667008252,1.6271545371573,-0.665882946683462,14.8270333730115,-3.93968091224751,15.3288556574227,-4.77626468181239,12.3668863490448,4.47228297420099,0.258307355656989,0.00543549536735718,-0.192942578227405,0.795879881359931,-1.37474897230662,0.69798696644747,-1.51155006431717,-2.18250500608758,0.314644924601346,-2.24437827585218,0.790541678567357,-0.000731320885447168,3.06595263975627e-06,0.00943131436557241,-0.359690129598592,-0.12468032426855,-0.0562995739845516,0.0716654491906163,0.0758330794143691,-15.8078357798097,-8.06937855610102
3,0.864322790252914,-0.174633564202043,2.16316310449193,-0.341819738014948,7.9397707675763,-0.733217063754145,-6.95447544066477,-13.2045735048296,-5.27858257458501,-12.3260705792175,0.616898577358133,0.0536624645790405,0.678233291284706,1.38451704923946,0.914834050149828,0.937014770023931,0.386645211925915,0.504389391913277,-0.714061028542537,0.398154357752427,-0.00109513225243193,0.00054739997496857,0.134431278389994,0.0148165939196157,-0.106048514109845,-0.0579063693189375,0.0641238877702306,0.00434030148611146,-0.905816162987172,-7.12483568405407
4,-0.267298909276696,1.40454546234593,-0.50221525091975,7.98614481847238,-3.30541881077778,9.82741083499443,-14.691132881145,-4.52640042106963,-17.7996685265609,-1.55105922667911,-0.367245810887157,-0.116871787886924,0.555365941475828,-0.174956373357474,-0.882533424571808,0.267503230709373,0.165620112603914,0.0451764239642047,0.760096764731551,-0.290616282219687,0.00185680504108413,0.00205463598059738,0.296848166043681,-0.271118043014882,-0.0540916082117807,-0.177189336633912,0.0750916095207833,0.207056042835778,5.16606559977704,12.2014056636925
4,-0.806699633404529,-0.440586342952362,-1.96521610795053,-0.878788278463766,-10.3882376220766,-2.29433150252316,-14.4013878095941,-2.22032422785655,-15.1264904068916,0.0537529768669826,-0.134673002826421,-0.397303438037259,-0.0845820959421396,0.649044793780637,-0.402562622825509,-0.433064239981072,0.778435364639759,0.275339623317501,0.617308848179157,-0.135596104128631,-0.00173109317973071,-0.00278064504248525,2.18593609188578,2.13067246291233,-0.188432239495166,-0.162843556706028,0.685919992068229,0.0731373874055152,-0.990440895267937,24.9469191182989
2,-0.725527823582465,-1.91652869107756,-1.4411993299033,-11.3896076035675,-52.194479956068,-8.70502317442834,-25.8774946896239,-9.91587748866883,-11.1058851265577,-18.3302783294195,-0.102827085793278,-0.0334036728136211,1.14666176342292,0.333032649496422,0.602259747710036,-0.746194397422002,0.43039565081486,2.06145310016265,0.674370742757897,2.09382578144721,-0.000360398936744234,0.000291560312725473,-0.0535200377115718,-0.0313282044635687,-0.303180290799172,-0.0394372342621201,0.0617487449144585,0.0555743012504135,-0.708798493875171,-9.61191927539911
2,-0.373234587388103,-1.27641385584544,-0.776258884696066,-5.95189391583698,-37.5288258619753,-8.08673852314494,-11.2220426595812,-13.946164270216,-3.55358339900486,-0.674030199247993,0.0233046021940522,-0.0372293137347497,0.717843023801263,0.507440180924223,-0.798629666024594,-0.581305045332246,-0.627985533295343,-0.937821980846262,-1.24082226576232,-0.521344714646604,-0.00102588151892118,-0.0016924328242161,-0.118866064308332,0.135204246807924,-0.0799073881928341,-0.048321066201731,0.144048035633744,0.0522503993210359,1.89979238216062,-19.7580138048117
5,-1.23542666494775,0.0142140958203967,-10.4624148075338,0.0463590356965316,-13.660712568884,0.452789045426332,-25.3957111111683,-7.63871047170881,-18.033103665215,-15.6505140118082,-0.491408568862946,0.246773100265681,-0.262468190050525,1.01010023182245,1.14433549271718,0.597855082210247,0.955564688315843,2.19197651296164,1.30532071960723,1.47592384981102,-0.000259446774743626,-5.93447201835854e-05,0.0463234752793833,0.0531475849243967,0.0445035167439228,-0.0298807430850574,0.0514497470124549,0.061150610634843,-23.1657291596727,-10.5988334532585
