labels,s11,s12,s21,s22,s31,s32,s41,s42,s51,s52,sn11,sn12,sn21,sn22,sn31,sn32,sn41,sn42,sn51,sn52,ts11,ts12,ts21,ts22,ts31,ts32,ts41,ts42,ts51,ts52
2,-5.72694817846094,-3.2617399970277,-714.311775563161,-12.210222730196,-951.549898729234,-158.475365692069,140.295567597746,-1528.49646367109,294.342655535825,-1491.79023510443,0.285424016624728,-0.153067123584635,2.72902311745538,-1.4508594315983,5.33566565752689,-3.94933747088559,34.1338458413764,-38.0769525273568,61.3762458226927,-79.8054751512138,-0.00131520183651076,-0.00037901836697811,0.415113686253575,-0.402666188023385,1.58817283496643,-4.77243865635672,2.11105335604489,-5.09058086473025,6.49532419015021,-23.1356018263169
2,-2.32730577863716,0.657980229779523,-14.7890627637641,2.16102666067318,-1088.41021919741,-68.9134995359304,-181.369867072301,-1578.59655417416,-11.6082906474229,-1593.75400341242,-0.343455652783166,-0.28622493240091,-0.985265712592018,-0.720753106025622,-1.24692071813476,0.846412484969606,-2.41034734310195,2.1388616525008,-7.84239563749342,4.81953753601835,-0.00035021333559592,0.00104127691038788,-0.198629510986114,-0.390496787757973,1.35932824683851,-4.54354723731709,2.31923075808105,-5.63715336643264,4.7891495282347,-21.7703770781405
2,-1.36380768690204,-2.84267868927964,-4.84761939726784,-35.7582155597355,-406.45810566867,-590.979701962867,-128.139142957092,-1309.15788920847,-32.3936084631105,-1319.36632595528,-0.32222121176451,-0.382721806617405,-1.49626923662426,0.507650938923369,-1.2675782071763,-2.10273058738631,-3.9485886111917,0.147405749833139,-6.11986776436581,3.98763347824862,-0.000434901435969695,-0.000191041632835555,0.228411751347633,-0.41346463286313,1.31278359485318,-4.18178750737556,2.25225528836342,-4.75062361978646,7.15666780214188,-19.3881531797756
2,0.70171892945967,-3.0515867907974,2.21863430889136,-46.7598563507043,-83.1072470114549,-42.7971075699253,-42.8970203270715,81.7441221100607,-36.008764145593,97.4210704708143,-0.0434785865669608,-0.836081242471803,0.68821224147,-0.949877987961594,3.71156566094129,-0.762688328791415,4.41463531648649,-0.889353449414773,5.56937124909239,-2.25608032235512,0.000208274125932359,-0.000613171781689903,-0.361932291306674,-0.0193655469929936,-2.88656269822105,2.22480412656964,-2.75694119523868,2.8146873121092,-13.5102899523027,11.7731408415
2,-0.728124676888517,-1.57721507100696,-2.30751629768018,-6.9341821585022,-114.191609656841,-402.256005938024,-253.963713015477,-1224.53382726836,-174.465397015251,-1252.68912671605,-0.724617101113693,-0.0705943224008878,-1.53517861817636,0.840899499138624,-2.82105668302218,3.1116358584992,-2.84467990603666,5.13836253370482,-3.04863087783672,5.08716460513504,-0.00130685084586092,-0.000361659609323835,0.359417768522004,-0.29760705381389,1.18678880108332,-4.15415142322669,1.80101331986409,-4.56328600363684,6.61197024203177,-17.5616239956731
2,1.22171609977001,-1.6140356408876,5.4434123579845,-8.84534340942727,125.219827102857,-154.640978237152,-26.2579854769563,-115.445051772992,-67.9194823238458,-105.774242052342,0.0163367274855438,0.0966523615107286,-0.162045439348159,0.177118382494045,-2.48921053414919,-2.65772948441956,-4.32968045547207,-4.32577294084526,-4.20775625871463,-3.94173858856046,-0.000897458936325697,0.000303168763481089,0.26584151466177,0.169485346741424,1.5722364533374,3.82084492696317,1.71025313797744,2.57590952821853,6.77946982511875,10.5197383641507
2,-3.45287388923803,-1.36058531281011,-31.0689017819909,-4.92260174603452,-649.831847079636,-170.506575407603,-5.6500556875503,-1149.40318620846,58.3839756201739,-1144.60543156072,-0.0934416827825628,0.249644194274541,-0.637306017198666,1.6819172000888,-0.611978294622224,2.665571852245,-2.36061556735979,2.93388943411581,-3.434827982106,4.20242836059248,0.000200635130101606,-0.000128098247644355,0.192115215179302,-0.0635472230428116,0.921556281325345,-3.38678305677368,2.36558229544381,-4.29518804765655,9.77789265337162,-17.631540698422
2,2.77571604811175,4.47758349623422,11.7930139338374,627.796379535263,237.106449396148,61.4097261393735,144.607826976671,-291.918797223571,93.9664759996967,-298.574854726202,0.0657071218146292,-0.102073386090569,-0.591049535814285,0.795398536103717,-0.320563675237174,0.593080159385465,-1.0834949573881,-1.82339704560582,-1.88640716994221,-4.26801262498712,0.00213251927260003,-0.000446071838689521,0.557256371310026,-0.255672450872492,2.59045005081998,-0.032674827681513,2.76265275573527,0.535362226996181,11.8878007883744,2.99114478294289
2,0.631237903441502,1.38430527295656,3.04496810963507,6.34792338272157,221.527602882139,-65.608955240067,101.729896388299,-122.303475501665,58.2146626192623,-132.26724037337,-0.833035063343312,-0.0774878332858521,-0.546024758231368,-0.600135215763678,-1.44280873726021,1.64750861941622,-3.28406254883977,0.18774218683291,-4.12470082619978,-0.59391697178998,0.00025229220600534,0.00130953871008153,0.607925963704938,-0.0594140223013923,1.54570012021235,1.94046046790059,1.70864510536726,2.30175605075722,8.01499447734406,10.3051829170662
2,0.751804594482862,3.53438200457053,4.33550740196601,176.135947185535,147.814100411695,12.8159430133919,112.717410411511,-71.1122523134737,77.7524545085647,-85.2087965456911,0.143572374416808,0.201139613484568,-0.317192656135804,-0.720750405347685,-1.89582765633438,-3.35615273531914,-4.22001826446906,-5.31707869903891,-5.39822402019056,-4.24616636566611,-3.77138806963204e-05,-0.000468086227661974,0.277115103861135,0.364942555385311,1.21428525979975,2.54423016637617,1.31314681239896,2.73286368358811,6.12240807658042,11.111209014762
