s11,s12,s21,s22,s31,s32,s41,s42,s51,s52
0.00181152052373993,1.36116506278807,-0.0246701246336773,6.13720765436439,-0.0461022561376348,18.0507740367826,-10.2918762835125,20.2941754948546,-18.9844709861343,-5.75546096979111
1.72684224498622,-1.40394859159732,10.7320919453913,-3.67659670575464,13.8555365598811,-10.2856899952438,8.73080271335185,-11.0370858411464,5.27435432036417,-13.3492433444349
-1.12285334535359,0.748464753560812,-3.68911360442251,1.5246356595908,-12.5680252409537,7.2959986157557,-5.96140573488072,-8.60961451548969,-8.04300341574368,-9.51900409239572
-0.574653319495774,-0.15010243152862,-1.35373530524077,-0.314767755605784,-7.34162799616341,-0.466030927300393,-11.0076889073643,-10.4304942247611,-11.5111804840238,-12.2500403757546
-1.92619227071571,-0.555855926281758,-17.1457764639265,-1.19293721315336,-19.3531750793637,-4.73182632367589,-19.4857867567798,-3.91039655605452,-20.3409119120535,-4.46821349590279
-1.78662844503034,1.59258056176232,-10.9427171619932,4.25556622869424,-12.8512426888761,11.7284892812777,0.707379811097349,-14.2771941570648,7.37840121272323,-11.7897588705123
2.42174043180515,-0.146040243643334,14.0035860321134,-0.369900712567042,15.2784010680733,-1.06226505753893,6.23140358899527,-9.45625185569297,4.19324134229359,-10.3191532695493
0.136881088343989,-1.17619095436741,0.203194496755824,-3.64331130529331,0.405390222559839,-16.7051403828744,4.97969699514818,-11.590992751624,5.15879980077729,-11.4093377408059
1.37346711872831,-0.159973283543277,9.92338500133955,-0.372500120171625,16.9249176713547,-0.935078978820201,13.8969525295131,-7.85899397559793,-7.39727709344833,-16.2384072701077
-0.552726393464242,-0.669112091494414,-1.26735024962907,-1.51587105916795,-4.14683452897092,-11.8328125856074,-3.71189966635016,-14.4486879609575,0.595110824013753,-15.3116617565696
0.0517877127275796,-3.41473315136112,0.0727065352164366,-16.362447616738,0.0662202047363959,-17.5425224825557,0.769530048523302,-13.250289483109,1.46863378389626,-13.6141229601246
-1.20592443043773,-1.26095056107842,-4.44938913681885,-3.59482396082653,-13.7544529985717,-12.057757768933,-13.1750241159633,-12.4386514853217,-13.2841521198123,-13.8284280591985
-2.35476151744417,0.226652795612542,-15.952700190654,0.37794247226837,-16.8327798278038,0.962741232635518,6.40090542660119,-5.26305672198105,2.127935336676,-9.42645784685899
2.05944807804809,1.08640426565623,16.4141156285413,2.40375618912502,17.2135218534645,8.93464283243281,13.6879330313075,-8.40372118185605,11.6358624281274,-10.7876791769552
0.128317457676468,0.828094787526627,0.222714102726779,2.17800988938489,0.542965385085856,12.7871879876404,16.9360202433356,-0.389082218795444,-9.67808825192215,-14.9752473402156
-0.783782287841301,0.0408332394745976,-2.19128633963352,0.039859084262982,-11.1165276298926,0.143050927204171,15.1950257786809,-3.60544268710971,5.03001606907238,-11.829795869537
