labels,s11,s12,s21,s22,s31,s32,s41,s42,s51,s52,sn11,sn12,sn21,sn22,sn31,sn32,sn41,sn42,sn51,sn52,ts11,ts12,ts21,ts22,ts31,ts32,ts41,ts42,ts51,ts52
1,0.783273877922636,0.808225871383229,0.706470387462718,0.496819506988701,0.757335190185157,0.0117005795529475,0.667579395530281,0.210409008918806,0.700790326672242,0.219082711083666,-0.456352790955079,-0.207666340550444,1.26092118421825,0.0690340100553551,0.495233238191888,0.212979243775656,-0.0633596872798935,0.727690749584193,0.448038611552413,1.35759590042119,-0.0578704057484333,-0.136075155808693,-0.0274981215726441,0.98910641411644,-0.109751168502339,-0.60926527125877,0.953009247101846,1.20663217406183,1.39863490031169,1.16868325282876
2,1.05872962156708,-0.635345640771561,1.88198947356756,-0.246825909699436,1.50922571723379,-0.759299623165451,0.579377800367112,1.16815545674853,0.606765166409484,1.17112198435583,1.46590090958965,0.0929820803183823,0.176085088253271,-0.849539910433152,0.394442028610796,-1.51334104151978,0.372157135371312,-0.341812429161877,-0.245482663006216,0.167415990173962,0.724667226860717,0.0608531805628374,-0.851208190172497,0.104211530433021,-0.752295692907235,-0.569671265881554,-0.589493374746051,-0.185131062876568,-0.667030767482409,-0.630549902673463
1,-0.94024222288392,-0.107262621438322,-0.910789088414426,0.0180510798615361,0.14774470184492,-0.493495880226355,0.359931190752776,-0.545639458155682,0.35734211463757,-0.541636250747451,-2.49411941557175,-1.02834082644365,0.717216146257135,0.00848246654150434,2.56616622278686,-0.129804126442722,0.971688916768107,0.218145101613888,0.904213282212671,0.48038101871803,-0.660985513034432,0.249235063049177,0.0889500380027834,-0.0948602096627401,0.50882281787734,-0.348188941672141,0.620335737720545,-0.141302607127558,0.600114247582118,-0.22285048469237
2,-0.569153463108922,-1.13352436384953,-0.469948365115987,-6.2302470882186,-0.0310597894101659,-1.76599028182943,-1.00321558680564,-1.42416817795277,-1.00588590487706,-1.42341799750678,-0.803315628739306,-0.759026710078516,0.485852029881822,0.111204187487698,0.481186420391908,-1.93478348582183,-0.35483672622868,-0.275686476657912,-0.49479640430935,-0.182436441178125,-0.0818189292555943,-0.59132880242713,0.605441073530822,-0.0731863372314177,-0.864579600636701,-0.84115479650158,-0.8023718175934,0.0190077207357381,-0.626788723318089,0.110742109839042
1,-0.698286989908539,-0.74941986536888,-0.584303606146636,-0.428826299728629,-0.289948694968233,-0.857205624054353,-0.344026009121691,-0.597480993272804,-0.338958370567004,-0.56959673643376,-0.354234174298137,-1.70743746913129,0.516146220862684,-2.36253422500498,-0.598592328649053,-0.404182762292352,0.26096713785624,0.267856040844622,0.17010605548948,1.0522161335876,0.671257244965821,-0.0714175407489795,-0.466251022400038,-0.430316314894793,-0.0664835090446597,0.167530948330117,1.51849313370003,0.676806846210894,1.37264731852382,1.37572703596232
2,0.137922796889822,-2.53794365265031,0.0740869546503357,-1.076023568077,-0.678114477482886,-0.513117756335879,-0.473774761291033,0.459357976683222,-0.472674899220932,0.461721159351661,-0.0964760124603771,-0.395460983011028,-1.12356798101321,-0.14374843373497,-0.297990072224934,0.429932465663344,-0.206402463558511,-0.479735425250919,-0.595466702976168,-0.744773410143726,0.10260719138541,1.31073468098378,-0.393693899049573,-0.607323526815491,-2.40739678908317,0.141594653171511,0.361563586525936,0.214730089749316,-0.958413463894694,-0.480018012487712
1,1.14671073172365,0.43828633860706,1.55899520524848,0.277981811159681,0.226216817362644,-1.35795845695039,0.24951179860741,-1.40822906559062,0.479734101095779,-1.38999831292309,-1.57419846234614,1.19023452663269,-0.017239286615293,-0.678579004254732,0.45101798210542,-0.335660496940856,0.0482287700157268,0.775021115648068,0.294106588532737,1.58560918518036,-1.08452583644455,-0.544780465957994,0.524610987108773,0.0895219127079028,0.206324951443089,-0.223908389774101,0.467986975196514,1.36710252020326,1.4666471762399,1.31765922589924
2,0.105628631576668,-0.287983983026482,0.0243745530750162,-0.0614719994055585,0.0970171219449906,0.80856946174718,0.9964649694937,1.63630464356225,0.989438752719623,1.63914697222971,0.244319339146039,-0.676576107053999,0.0792107551252071,-1.21115113901445,0.744052989798083,-0.663515727986469,-0.321718036440418,-0.851438530417329,-0.200303158065237,-0.620680193132382,0.932531425324722,0.714355345228513,1.30235905098909,-0.0870003220983656,-0.172277370474459,-0.904249645113453,-0.222331927408549,-0.151589459445818,-0.714955439601042,0.0718532526219172
1,-0.248297288009377,0.428373050618732,-0.227352607135059,0.269477581360048,-0.380336843654034,-0.592730927808209,0.781502878224478,-1.15820693691889,0.956338644551255,-1.0673285213461,0.0622812423017431,0.284430067700714,0.583295438367689,-0.176864423925322,0.920311185790086,-0.38293680177177,-0.262240375764052,1.1921996776072,0.743758600763247,1.83126373094046,1.29258268442963,1.9635364540118,-0.0324095461580581,-0.064552188334081,0.305810002610546,0.182746114926365,1.02583168085016,1.42135199131547,1.50067493667111,1.07301752686769
2,0.119435902816301,-1.08766865838101,0.0365025289649254,-0.892267777276762,-1.01184261386132,-0.931957859572405,-0.490309976155005,0.648799029260816,-0.496805365150036,0.644288208530824,-0.838272315804046,1.73459966776049,0.00613691949974551,1.40657797965795,0.383469860251718,0.643755525709191,-0.365215533961672,-0.495467339038226,-0.706565852867775,-0.625879816627303,-0.00684507050698286,-1.01440178712291,-1.63984632908056,-0.817789779432016,-0.917031458543036,-0.434414927729512,-0.125484648044904,-0.238656333424252,-1.08266081025951,-0.298840870341363
1,-0.983663393675379,-0.511218607526351,-1.09912017768159,-0.20151583928051,-0.639121752315258,-0.930885280976285,0.855277061611349,-1.37657904044307,1.07017187721231,-1.24629209604589,1.2625869045373,-0.067786584932031,-0.467404023168559,1.3240887083936,0.258900906116839,0.32225339745431,-0.213475477093681,1.00747589389583,0.583412512779727,1.88699615708554,-0.827395140092315,0.323712989120425,-0.0250487240651888,0.290243756646097,0.0325213767961163,0.0125801891348042,1.34339327644775,0.723004395514778,1.54830344118739,1.15610375361932
